lat,lon
40.90441308701633,-77.71853611893438
40.90369396306372,-77.71847548791708
40.90320057465383,-77.71877282227885
40.90267925524801,-77.71910870134266
40.901920881254306,-77.71937550403605
40.901229504417955,-77.7192841023
40.90065395883613,-77.71924604561939
40.900127960280955,-77.71939846560343
40.89958177873346,-77.71964279409009
40.899079022271685,-77.71995529876851
40.89859534043313,-77.71945954700809
40.89822640190769,-77.71868139365192
40.89794662746324,-77.71794139893133
40.89766253161636,-77.71738447845414
40.89744202347492,-77.71680457146202
40.89733175350012,-77.71613310759861
40.89777918842396,-77.71549225904897
40.898382645962045,-77.71530143632182
40.89875370821546,-77.7148436632642
40.89913196501853,-77.71427155607788
40.89954390343415,-77.71360771108287
40.899903058645876,-77.71308154930023
40.90029444874231,-77.71233375511545
40.900559212433656,-77.71179964202227
40.900775869475154,-77.71120457634133
40.90090928867038,-77.71051039846276
40.90079931995365,-77.70963303910752
40.900716212914496,-77.70895375832238
40.90095013290196,-77.7081983897975
40.90127088805221,-77.70758047670003
40.90183556808862,-77.7071227509682
40.90239538175512,-77.70668039979591
40.90269596573003,-77.70615401486998
40.902986800038896,-77.7054673388522
40.90324377892933,-77.7048798101976
40.9037323749366,-77.70401755114963
40.90409542726166,-77.70332341057426
40.90433816807823,-77.7027664460279
40.90431895711976,-77.70204930261538
40.90416735421542,-77.701408383804
40.90391359538992,-77.700706549554
40.90353012857487,-77.69996642493777
40.90322843201608,-77.69919587735191
40.902976802587915,-77.69840251812424
40.9029341170331,-77.69753270844139
40.90317046179531,-77.69667053203759
40.903274945006906,-77.69586197601134
40.903477971706856,-77.69507596933815
40.90334015400734,-77.6942290015623
40.90316767490262,-77.6931305941793
40.90310373171147,-77.69239792404794
40.90303178268608,-77.69142936297762
40.902978332668695,-77.69024676123414
40.903073483237826,-77.68906424890548
40.903200490810214,-77.68844616149454
40.90347427108729,-77.68771382225292
40.903543801302796,-77.6870496252821
40.90299822436684,-77.68669142687365
40.902268071899705,-77.68652348712001
40.90164292186749,-77.6862945132497
40.90134995689203,-77.68553182182669
40.900938840772646,-77.68481443587045
40.900509878269574,-77.68408965967804
40.89983559569972,-77.68345624227722
40.89914102528814,-77.68253341791635
40.89870251405055,-77.68183128948651
40.89820140622983,-77.68091594393174
40.89789355280403,-77.68040458596899
40.89723896677938,-77.67950420868074
40.89689815586678,-77.67905422292269
40.896236570245044,-77.67826079060093
40.89560735285293,-77.67781846872522
40.89518203847632,-77.67732243692956
40.894591152250655,-77.6767807858573
40.893998242089296,-77.67613223740469
40.8933848359137,-77.6755904410503
40.89288365949865,-77.67506393521319
40.89225523436497,-77.6743928463784
40.89169532893991,-77.6738740074853
40.8911430183712,-77.67341594127839
40.89067183492867,-77.67314919843264
40.89034843350717,-77.67388910489265
40.890084980159045,-77.67456836674653
40.889689262308806,-77.67512508832003
40.88927673174413,-77.67601789921979
40.8890773836936,-77.67665113958562
40.88881587729811,-77.67724589231058
40.88848123446765,-77.67788701839545
40.888212372271695,-77.67860422869786
40.88802800994637,-77.67936712531018
40.887705347127785,-77.6802672250976
40.88727345409135,-77.68102270976554
40.88699532565847,-77.68155667458058
40.88679055221574,-77.68222822893576
40.88623604301178,-77.68264012243857
40.88581528186281,-77.68330367696514
40.885406599802344,-77.68402853487014
40.8849582659686,-77.68471543490077
40.884416671260105,-77.68553911237758
40.883943621860524,-77.68612671267839
40.883521356969695,-77.6866607304547
40.88300184985738,-77.68730911002997
40.88254100484439,-77.6877592205679
40.88195962919744,-77.68816365071054
40.88149954662441,-77.68877398750638
40.881119453177334,-77.68943020376007
40.880963462021,-77.69013220648726
40.88079195218519,-77.69072714357769
40.880648802291276,-77.69165031427875
40.88037624199593,-77.69232940833854
40.88009431582279,-77.6930236923875
40.87988444252081,-77.69371792698205
40.87970301555416,-77.69435101011683
40.87931009581513,-77.69497661812987
40.87903880980408,-77.6957929465832
40.87875164496401,-77.69651776858097
40.87849581418323,-77.697250532157
40.87831690778639,-77.69796750314312
40.87801279122475,-77.69864637734274
40.87752816462861,-77.69934089878195
40.87716313436818,-77.69992828333189
40.876835735457256,-77.70044710588552
40.876425664477786,-77.7010345004029
40.876154128043545,-77.70166757258832
40.87566155436131,-77.7023161188547
40.87509727686492,-77.7029495001851
40.874685014853796,-77.70343776790754
40.87430069936716,-77.70407845843786
